"word","frequency","level"
"besieged",0,1
"bess",20,1
"bessie",6,1
"best",395,1
"best-known",0,1
"bestowed",0,1
"bet",99,1
"beta",0,1
"beth",130,1
"bethlehem",0,1
"bethune",0,1
"betray",0,1
"betrayed",0,1
"bets",8,1
"betsy",55,1
"betsy's",5,1
"better",406,1
"betting",1,1
"betty",77,1
"between",79,1
"beverage",0,1
"beverages",0,1
"beware",1,1
"bewildered",1,1
"bewildering",0,1
"bewilderment",0,1
"beyond",5,1
"bias",0,1
"biased",0,1
"biases",0,1
"bible",0,1
"biblical",0,1
"bibliography",0,1
"biceps",0,1
"bicycle",13,1
"bicycles",11,1
"bid",0,1
"bidding",0,1
"big",2826,1
"bigelow",0,1
"bigfoot",6,1
"bigger",142,1
"biggest",34,1
"bike",173,1
"bikes",24,1
"bilateral",0,1
"bilbo",0,1
"bile",0,1
"bill",442,1
"bill's",15,1
"billboards",0,1
"billing",0,1
"billings",0,1
"billion",0,1
"billions",0,1
"billowing",0,1
"bills",29,1
"billy",115,1
"billy's",0,1
"bin",1,1
"binary",0,1
"bind",0,1
"binder",0,1
"binding",0,1
"binds",0,1
"binoculars",1,1
"bins",0,1
"biochemical",0,1
"biofeedback",0,1
"biographies",0,1
"biography",0,1
"biological",0,1
"biologically",0,1
"biologist",0,1
"biologists",0,1
"biology",0,1
"biosphere",0,1
"birch",0,1
"birches",0,1
"bird",540,1
"bird's",7,1
"birdie",0,1
"birds",295,1
"birds'",1,1
"birmingham",0,1
"birth",0,1
"birthday",201,1
"birthdays",0,1
"birthplace",0,1
"births",0,1
"biscuit",3,1
"biscuits",6,1
"bishop",0,1
"bishops",0,1
"bison",0,1
"bit",117,1
"bitch",0,1
"bite",54,1
"bites",15,1
"biting",3,1
"bits",26,1
"bitsy",21,1
"bitten",0,1
"bitter",0,1
"bitterly",0,1
"bitterness",0,1
"bizarre",0,1
"black",261,1
"black's",1,1
"black-and-white",1,1
"blackberries",0,1
"blackberry",1,1
"blackbird",0,1
"blackbirds",5,1
"blackboard",1,1
"blackened",0,1
"blackness",1,1
"blacks",0,1
"blacksmith",6,1
"bladder",0,1
"blade",7,1
"blades",0,1
"blair",3,1
"blake",1,1
"blame",8,1
"blamed",0,1
"blaming",0,1
"blanche",0,1
"bland",0,1
"blank",0,1
"blanket",47,1
"blankets",5,1
"blast",2,1
"blasted",0,1
"blasting",0,1
"blasts",0,1
"blaze",0,1
"blazed",0,1
"blazing",0,1
"bleach",0,1
"bleached",0,1
"bleachers",0,1
"bleak",0,1
"bled",6,1
"bleed",1,1
"bleeding",12,1
"blend",0,1
"blended",0,1
"blending",0,1
"blends",0,1
"bless",1,1
"blessed",0,1
"blessing",0,1
"blessings",0,1
"blew",149,1
"blight",0,1
"blind",19,1
"blinded",0,1
"blindfolded",0,1
"blinding",0,1
"blindly",0,1
"blindness",0,1
"blinds",0,1
"blink",3,1
"blinked",6,1
"blinking",1,1
"blistering",0,1
"blisters",0,1
"blitz",0,1
"blizzard",3,1
"blizzards",0,1
"blob",1,1
"block",87,1
"blockade",0,1
"blocked",2,1
"blocking",0,1
"blocks",45,1
"blond",0,1
"blonde",2,1
"blood",34,1
"bloodshed",0,1
"bloodstream",0,1
"bloody",3,1
"bloom",5,1
"bloomed",0,1
"blooming",4,1
"blossom",1,1
"blossoms",2,1
"blot",0,1
"blotted",0,1
"blouse",0,1
"blow",110,1
"blowing",49,1
"blown",1,1
"blows",11,1
"blubber",0,1
"blue",369,1
"blue-collar",0,1
"blue-eyed",0,1
"blue-green",1,1
"blueberries",2,1
"blueberry",8,1
"blueprint",0,1
"blueprints",1,1
"blues",1,1
"bluff",0,1
"bluffs",0,1
"bluish",0,1
"blunt",0,1
"blur",1,1
"blurred",0,1
"blurted",2,1
"blush",1,1
"blushed",3,1
"bo",0,1
"boa",0,1
"boar",0,1
"board",81,1
"boarded",0,1
"boarding",1,1
"boards",26,1
"boast",0,1
"boasted",1,1
"boasting",0,1
"boat",379,1
"boating",0,1
"boats",55,1
"bob",281,1
"bob's",8,1
"bobbed",2,1
"bobbin",0,1
"bobbing",7,1
"bobby",45,1
"bobby's",1,1
"bodies",18,1
"bodily",0,1
"body",139,1
"body's",0,1
"bog",5,1
"bogs",0,1
"boil",0,1
"boiled",2,1
"boiler",0,1
"boiling",1,1
"boils",0,1
"boisterous",0,1
"bold",2,1
"bolder",0,1
"boldly",0,1
"bolivia",0,1
"bologna",0,1
"bolt",3,1
"bolted",1,1
"bolts",0,1
"bomb",0,1
"bombarded",0,1
"bombardment",0,1
"bombay",0,1
"bombed",0,1
"bomber",0,1
"bombing",0,1
"bombs",0,1
"bond",1,1
"bondage",0,1
"bonded",0,1
"bonding",0,1
"bonds",0,1
"bone",34,1
"bones",48,1
"bonfire",0,1
"bonnet",1,1
"bonnie",0,1
"bonus",0,1
"bony",1,1
"boo",15,1
"book",641,1
"book's",0,1
"bookcase",3,1
"bookkeeping",0,1
"booklet",0,1
"books",290,1
"bookstore",0,1
"boom",8,1
"boomed",0,1
"booming",0,1
"boone",2,1
"boost",0,1
"boot",6,1
"booth",4,1
"booths",0,1
"boots",50,1
"border",0,1
"bordered",0,1
"bordering",0,1
"borders",0,1
"bore",0,1
"bored",6,1
"boredom",0,1
"boring",3,1
"boris",75,1
"born",30,1
"borne",0,1
"borneo",5,1
"borrow",15,1
"borrowed",2,1
"borrower",0,1
"borrowers",0,1
"borrowing",1,1
"borrows",0,1
"bosom",0,1
"boss",125,1
"bosses",0,1
"bossy",3,1
"boston",3,1
"botanists",0,1
"botany",0,1
"both",213,1
"bother",30,1
"bothered",3,1
"bothering",1,1
"bothers",2,1
"bottle",43,1
"bottled",0,1
"bottles",16,1
"bottom",96,1
"bottoms",0,1
"bough",0,1
"boughs",0,1
"bought",46,1
"boulder",0,1
"boulders",0,1
"boulevard",0,1
"bounce",5,1
"bounced",11,1
"bounces",1,1
"bouncing",5,1
"bound",0,1
"boundaries",0,1
"boundary",0,1
"bounded",1,1
"bounding",0,1
"boundless",0,1
"bounds",1,1
"bounty",0,1
"bouquet",0,1
"bourgeois",0,1
"bout",1,1
"bow",15,1
"bowed",3,1
"bowing",0,1
"bowl",59,1
"bowling",0,1
"bowls",1,1
"bows",2,1
"box",653,1
"boxer",0,1
"boxes",90,1
"boxing",0,1
"boy",952,1
"boy's",27,1
"boycott",0,1
"boyd",16,1
"boyhood",0,1
"boys",576,1
"boys'",3,1
"brace",0,1
"braced",0,1
"bracelet",0,1
"bracelets",0,1
"braces",0,1
"bracket",0,1
"brackets",0,1
"brad",23,1
"bradford",0,1
"bradley",5,1
"brady",0,1
"brag",6,1
"bragging",5,1
"brahmin",0,1
"braid",0,1
"braided",0,1
"braids",6,1
"braille",1,1
"brain",3,1
"brains",7,1
"brainstorming",0,1
"brake",3,1
"brakes",5,1
"brambles",0,1
"bran",2,1
"branch",54,1
"branched",0,1
"branches",21,1
"branching",0,1
"brand",3,1
"brand-new",1,1
"branded",0,1
"brands",0,1
"brandy",0,1
"brass",1,1
"brave",76,1
"bravely",0,1
"bravery",2,1
"braves",0,1
"bravest",0,1
"brazil",1,1
"brazilian",0,1
"breach",0,1
"bread",142,1
"breads",0,1
"breadth",0,1
"break",56,1
"breakdown",0,1
"breakers",0,1
"breakfast",98,1
"breaking",2,1
"breaks",12,1
"breakthrough",0,1
"breakup",0,1
"breast",5,1
"breastbone",0,1
"breasts",0,1
"breath",48,1
"breathe",30,1
"breathed",2,1
"breathes",0,1
"breathing",11,1
"breathless",0,1
"breathlessly",0,1
"breaths",1,1
"bred",0,1
"breech",0,1
"breeches",0,1
"breed",0,1
"breeders",0,1
"breeding",0,1
"breeds",0,1
"breeze",5,1
"breezes",1,1
"brenda",0,1
"breton",0,1
"brett",2,1
"brewing",0,1
"brewster",0,1
"brian",20,1
"bribery",0,1
"brick",9,1
"bricks",3,1
"bride",0,1
"bridge",31,1
"bridges",4,1
"bridle",0,1
"brief",0,1
"briefly",0,1
"brigade",0,1
"bright",109,1
"bright-colored",0,1
"brighten",0,1
"brightened",0,1
"brighter",10,1
"brightest",0,1
"brightly",2,1
"brightness",0,1
"brilliance",0,1
"brilliant",0,1
"brilliantly",0,1
"brim",0,1
"brine",0,1
"bring",171,1
"bringing",18,1
"brings",26,1
"brink",0,1
"brisk",2,1
"briskly",0,1
"bristles",0,1
"bristling",0,1
"bristol",0,1
"britain",0,1
"britain's",0,1
"british",3,1
"britons",0,1
"brittle",0,1
"broad",4,1
"broadcast",0,1
"broadcasting",0,1
"broadcasts",0,1
"broadened",0,1
"broader",1,1
"broadest",0,1
"broadly",1,1
"broadway",0,1
"broke",84,1
"broken",64,1
"broker",0,1
"brokers",0,1
"bronco",0,1
"brontosaurus",0,1
"bronx",0,1
"bronze",0,1
"brood",0,1
"brooding",0,1
"brook",24,1
"brooklyn",3,1
"brooks",13,1
"broom",7,1
"brooms",2,1
"broth",0,1
"brother",276,1
"brother's",3,1
"brother-in-law",0,1
"brotherhood",0,1
"brothers",38,1
"brought",109,1
"brow",0,1
"brown",264,1
"brown's",3,1
"brownie",2,1
"browning",0,1
"brownish",0,1
"browns",2,1
"brownstone",6,1
"brows",0,1
"bruce",0,1
"bruise",0,1
"bruised",0,1
"bruises",0,1
"bruno",10,1
"brush",68,1
"brushed",21,1
"brushes",21,1
"brushing",2,1
"brussels",0,1
"brutal",0,1
"brute",1,1
"brutus",0,1
"bryan",0,1
"bryant",1,1
"bubble",22,1
"bubbled",0,1
"bubbles",10,1
"bubbling",0,1
"buck",31,1
"buck's",1,1
"bucket",7,1
"buckets",0,1
"bucking",5,1
"buckle",0,1
"buckled",0,1
"buckles",0,1
"bucks",1,1
"buckskin",1,1
"buckwheat",0,1
"bud",39,1
"buddha",0,1
"buddhism",0,1
"buddhist",0,1
"budding",0,1
"buddy",0,1
"budge",0,1
"budget",0,1
"budgets",0,1
"buds",3,1
"buenos",0,1
"buff",0,1
"buffalo",1,1
"buffaloes",0,1
"buffer",0,1
"bug",107,1
"buggies",1,1
"buggy",10,1
"bugle",0,1
"bugs",58,1
"build",41,1
"builder",0,1
"builders",0,1
"building",111,1
"buildings",37,1
"builds",0,1
"buildup",0,1
"built",19,1
"built-in",0,1
"bulb",5,1
"bulbs",2,1
"bulgaria",0,1
"bulge",0,1
"bulged",0,1
"bulging",0,1
"bulk",0,1
"bulky",0,1
"bull",25,1
"bull's",2,1
"bulldozer",13,1
"bulldozers",0,1
"bullet",9,1
"bulletin",0,1
"bulletins",0,1
"bullets",3,1
"bullfinch",8,1
"bullfrog",0,1
"bulls",0,1
"bully",4,1
"bum",1,1
"bumble",0,1
"bump",67,1
"bumped",24,1
"bumper",2,1
"bumping",1,1
"bumps",71,1
"bumpy",32,1
"bun",1,1
"bunch",24,1
"bunched",0,1
"bunches",1,1
"bundle",2,1
"bundled",0,1
"bundles",7,1
"bunk",0,1
"bunker",0,1
"bunks",0,1
"bunny",13,1
"buns",11,1
"buoyant",0,1
"burbank",0,1
"burden",0,1
"burdened",0,1
"burdens",0,1
"bureau",0,1
"bureaucracies",0,1
"bureaucracy",0,1
"bureaucratic",0,1
"bureaucrats",0,1
"bureaus",0,1
"burger",0,1
"burglar",0,1
"burglary",0,1
"burial",0,1
"buried",8,1
"burke",0,1
"burlap",0,1
"burly",0,1
"burma",0,1
"burn",35,1
"burned",17,1
"burner",0,1
"burning",26,1
"burns",13,1
"burnt",0,1
"burr",0,1
"burro",13,1
"burrow",0,1
"burrowing",0,1
"burrows",0,1
"burst",8,1
"bursting",0,1
"bursts",0,1
"burton",0,1
"bury",4,1
"burying",0,1
"bus",349,1
"buses",12,1
"bush",20,1
"bushel",0,1
"bushels",0,1
"bushes",14,1
"bushmen",0,1
"bushy",8,1
"busied",0,1
"busiest",0,1
"busily",0,1
"business",22,1
"businesses",0,1
"businesslike",0,1
"businessman",0,1
"businessmen",0,1
"bust",0,1
"buster",17,1
"bustle",0,1
"bustling",0,1
"busy",106,1
"but",5172,1
"butch",73,1
"butcher",2,1
"butler",1,1
"butt",0,1
"butter",35,1
"buttered",0,1
"butterflies",4,1
"butterfly",17,1
"button",28,1
"buttoned",0,1
"buttons",44,1
"buy",144,1
"buyer",0,1
"buyers",0,1
"buying",9,1
"buys",2,1
"buzz",3,1
"buzzards",2,1
"buzzed",1,1
"buzzer",0,1
"buzzing",5,1
"by",1189,1
"by-product",0,1
"by-products",0,1
"bypass",0,1
"byrd",0,1
"byron",0,1
"byzantine",0,1
"byzantines",0,1
"c",7,1
"cab",9,1
"cabbage",1,1
"cabbages",0,1
"cabin",15,1
"cabinet",0,1
"cabinets",0,1
"cabins",0,1
"cable",1,1
"cables",1,1
"cabot",0,1
"cacao",0,1
"cactus",2,1
"caddie",0,1
"caesar",0,1
"caesar's",0,1
"cafe",2,1
"cafes",0,1
"cafeteria",2,1
"cage",58,1
"cages",8,1
"cairo",0,1
"cake",259,1
"cakes",25,1
"cal",1,1
"calamity",0,1
"calcium",0,1
"calculate",0,1
"calculated",0,1
"calculating",0,1
"calculation",0,1
"calculations",0,1
"calculator",0,1
"calculators",0,1
"caleb",31,1
"calendar",0,1
"calendars",0,1
"calf",9,1
"calhoun",0,1
"california",36,1
"california's",0,1
"caliph",0,1
"call",341,1
"called",921,1
"caller",2,1
"calling",48,1
"callisto",0,1
"calls",50,1
"calm",4,1
"calmed",0,1
"calmly",1,1
"calorie",0,1
"calories",0,1
"calves",0,1
"calvin",18,1
"cam",8,1
"cambium",0,1
"cambridge",0,1
"came",1802,1
"camel",16,1
"camels",0,1
"camera",31,1
"cameras",4,1
"camouflage",0,1
"camp",62,1
"campaign",0,1
"campaigning",0,1
"campaigns",0,1
"campbell",0,1
"camped",1,1
"camper",0,1
"campers",0,1
"campfire",0,1
"campfires",2,1
"campgrounds",0,1
"camping",11,1
"camps",0,1
"campsite",3,1
"campus",0,1
"can",5068,1
"can't",1369,1
"canaan",0,1
"canada",7,1
"canada's",0,1
"canadian",0,1
"canadians",0,1
"canal",7,1
"canals",0,1
"canary",3,1
"canaveral",0,1
"cancel",0,1
"canceled",0,1
"cancelled",0,1
"cancer",1,1
"candidate",0,1
"candidates",0,1
"candies",0,1
"candle",20,1
"candles",6,1
"candlesticks",0,1
"candy",80,1
"cane",53,1
"canes",3,1
"canine",0,1
"canned",2,1
"canning",0,1
"cannon",0,1
"cannonball",0,1
"cannons",0,1
"cannot",225,1
"canoe",8,1
"canoes",0,1
"canopy",0,1
"cans",37,1
"canteen",0,1
"canterbury",0,1
"canton",0,1
"canvas",0,1
"canyon",10,1
"canyons",1,1
"cap",84,1
"capabilities",0,1
"capability",0,1
"capable",0,1
"capacities",0,1
"capacity",0,1
"cape",39,1
"capillaries",0,1
"capillary",0,1
"capita",0,1
"capital",14,1
"capitalism",0,1
"capitalist",0,1
"capitalists",0,1
"capitalize",0,1
"capitalized",0,1
"capitals",0,1
"capitol",0,1
"caps",45,1
"capsule",0,1
"capsules",0,1
"captain",53,1
"captain's",1,1
"captains",1,1
"caption",0,1
"captive",0,1
"captives",0,1
"captivity",1,1
"capture",0,1
"captured",0,1
"capturing",0,1
"car",741,1
"car's",0,1
"caravan",0,1
"caravans",0,1
"carbohydrate",0,1
"carbohydrates",0,1
"carbon",0,1
"carbonate",0,1
"carcass",0,1
"card",53,1
"cardboard",0,1
"cardiac",0,1
"cardinal",0,1
"cardinals",0,1
"cardiovascular",0,1
"cards",22,1
"care",335,1
"cared",8,1
"career",0,1
"careers",0,1
"carefree",0,1
"careful",36,1
"carefully",36,1
"careless",0,1
"carelessly",0,1
"carelessness",0,1
"cares",8,1
"cargo",0,1
"cargoes",0,1
"caribbean",0,1
"caribou",0,1
"caring",0,1
"carl",29,1
"carla",196,1
"carlo",20,1
"carlos",90,1
"carmen",105,1
"carnegie",0,1
"carnival",26,1
"carnivores",0,1
"carnivorous",0,1
"carol",162,1
"carolina",0,1
"carolinas",0,1
"caroline",0,1
"carpenter",10,1
"carpenters",0,1
"carpentry",0,1
"carpet",0,1
"carpeted",0,1
"carpeting",0,1
"carpets",0,1
"carr",0,1
"carriage",0,1
"carriages",0,1
"carrie",2,1
"carried",49,1
"carrier",14,1
"carriers",0,1
"carries",6,1
"carrot",11,1
"carrots",14,1
"carruthers",0,1
"carry",68,1
"carrying",16,1
"cars",173,1
"carson",2,1
"cart",34,1
"carter",7,1
"carter's",0,1
"carthage",0,1
"cartier",0,1
"cartilage",0,1
"carton",2,1
"cartons",11,1
"cartoon",0,1
"cartoons",0,1
"cartridge",0,1
"cartridges",0,1
"carts",0,1
"caruso",0,1
"carve",10,1
"carved",4,1
"carver",0,1
"carvers",0,1
"carving",0,1
"carvings",7,1
"cascade",0,1
"case",57,1
"cases",2,1
"casey",1,1
"cash",14,1
"cashier",0,1
"casket",0,1
"caspian",0,1
"cass",36,1
"cassette",1,1
"cast",4,1
"caste",0,1
"casting",0,1
"castle",48,1
"castles",0,1
"castro",0,1
"casts",0,1
"casual",0,1
"casually",1,1
"casualties",0,1
"cat",904,1
"cat's",17,1
"catalog",1,1
"catalogs",2,1
"catalogue",0,1
"catalyst",0,1
"catastrophe",0,1
"catch",187,1
"catcher",3,1
"catches",6,1
"catching",7,1
"categories",0,1
"categorized",0,1
"category",0,1
"caterpillar",7,1
"caterpillars",0,1
"catfish",0,1
"cathedral",0,1
"catherine",0,1
"cathode",0,1
"catholic",0,1
"catholics",0,1
"cathy",29,1
"cats",175,1
"cattails",4,1
"cattle",11,1
"cattlemen",0,1
"caught",111,1
"causal",0,1
"cause",2,1
"cause-and-effect",0,1
"caused",5,1
"causes",1,1
"causing",0,1
"caution",0,1
"cautioned",0,1
"cautious",0,1
"cautiously",0,1
"cavalry",0,1
"cave",70,1
"cavern",0,1
"caverns",0,1
"caves",4,1
"cavities",0,1
"cavity",5,1
"caw",6,1
"cease",0,1
"ceased",0,1
"ceaseless",0,1
"ceases",0,1
"cecil",0,1
"cedar",0,1
"cedars",1,1
"ceiling",4,1
"ceilings",0,1
"celebrate",0,1
"celebrated",0,1
"celebrating",0,1
"celebration",0,1
"celebrations",0,1
"celery",0,1
"celestial",0,1
"celia",0,1
"cell",4,1
"cellar",3,1
"cellars",1,1
"cellophane",0,1
"cells",1,1
"cellular",0,1
"cellulose",0,1
"celsius",0,1
"celtic",0,1
"celts",0,1
"cement",1,1
"cemented",0,1
"cemetery",3,1
"censorship",0,1
"census",0,1
"cent",3,1
"center",34,1
"centered",0,1
"centers",0,1
"centimeter",0,1
"centimeters",0,1
"centipede",0,1
"central",4,1
"centralization",0,1
"centralized",0,1
"centre",0,1
"centrifugal",0,1
"cents",25,1
"centuries",0,1
"century",0,1
"ceramic",0,1
"ceramics",0,1
"cereal",15,1
"cereals",0,1
"cerebellum",0,1
"cerebral",0,1
"cerebrum",0,1
"ceremonial",0,1
"ceremonies",0,1
"ceremony",0,1
"certain",0,1
"certainly",8,1
"certainty",0,1
"certificate",0,1
"certificates",0,1
"certification",0,1
"certified",0,1
"cesar",0,1
"ceylon",0,1
"ch'in",0,1
"chain",15,1
"chained",3,1
"chains",4,1
"chair",108,1
"chairman",0,1
"chairperson",0,1
"chairs",16,1
"chalk",6,1
"chalkboard",0,1
"challenge",0,1
"challenged",0,1
"challenger",0,1
"challenges",0,1
"challenging",0,1
"chamber",0,1
"chamberlain",0,1
"chambers",0,1
"chameleon",0,1
"champagne",1,1
"champion",1,1
"champions",0,1
"championship",0,1
"champlain",0,1
"chan",3,1
"chance",51,1
"chanced",0,1
"chancellor",0,1
"chances",6,1
"chang",6,1
"change",137,1
"changed",52,1
"changes",10,1
"changing",5,1
"channel",0,1
"channels",0,1
"chant",0,1
"chanted",0,1
"chanting",0,1
"chaos",0,1
"chap",1,1
"chapel",0,1
"chapter",0,1
"chapters",0,1
"character",1,1
"character's",0,1
"characteristic",0,1
"characteristically",0,1
"characteristics",0,1
"characterization",0,1
"characterize",0,1
"characterized",0,1
"characters",2,1
"charcoal",1,1
"charge",21,1
"charged",6,1
"charges",0,1
"charging",0,1
"chariot",0,1
"chariots",0,1
"charitable",0,1
"charity",0,1
"charlemagne",0,1
"charlene",0,1
"charles",47,1
"charleston",0,1
"charley",0,1
"charlie",39,1
"charlie's",2,1
"charlotte",0,1
"charm",0,1
"charmed",0,1
"charming",0,1
"charms",0,1
"charred",0,1
"chart",18,1
"charter",0,1
"chartered",0,1
"charters",0,1
"charts",0,1
"chase",21,1
"chased",25,1
"chasing",6,1
"chasm",5,1
"chat",1,1
"chatter",0,1
"chattered",1,1
"chattering",1,1
"chatting",0,1
"chauffeur",0,1
"chavez",0,1
"cheap",1,1
"cheaper",0,1
"cheapest",0,1
"cheaply",0,1
"cheat",1,1
"cheated",2,1
"cheating",3,1
"check",49,1
"checked",31,1
"checker",6,1
"checkers",8,1
"checking",1,1
"checklist",0,1
"checks",5,1
"checkup",2,1
"cheek",7,1
"cheeks",0,1
"cheer",8,1
"cheered",3,1
"cheerful",9,1
"cheerfully",0,1
"cheerfulness",0,1
"cheering",0,1
"cheers",3,1
"cheery",0,1
"cheese",32,1
"cheeses",0,1
"chef",0,1
"chemical",1,1
"chemically",0,1
"chemicals",0,1
"chemist",0,1
"chemistry",0,1
"chemists",0,1
"cherished",0,1
"cherokee",0,1
"cherokees",0,1
"cherries",1,1
"cherry",3,1
"cheryl",1,1
"chesapeake",0,1
"chess",0,1
"chest",17,1
"chester",15,1
"chestnut",0,1
"chests",0,1
"chet",15,1
"chew",7,1
"chewed",5,1
"chewing",4,1
"cheyenne",0,1
"chi",0,1
"chiang",0,1
"chicago",22,1
"chicago's",0,1
"chick",55,1
"chicken",42,1
"chickens",30,1
"chicks",38,1
"chico",0,1
"chief",17,1
"chief's",0,1
"chiefly",0,1
"chiefs",0,1
"child",70,1
"child's",1,1
"childbirth",0,1
"childhood",2,1
"childish",0,1
"children",439,1
"children's",5,1
"chile",0,1
"chili",0,1
"chill",5,1
"chilled",10,1
"chilling",2,1
"chills",1,1
"chilly",0,1
"chimney",10,1
"chimneys",0,1
"chimp",0,1
"chimpanzee",2,1
"chimpanzees",0,1
"chimps",0,1
"chin",26,1
"china",5,1
"china's",0,1
"chinese",4,1
"ching",0,1
"chinook",0,1
"chip",57,1
"chipmunk",36,1
"chipmunks",19,1
"chipped",0,1
"chips",46,1
"chirping",0,1
"chisel",0,1
"chisholm",0,1
"chivalry",0,1
"chloride",0,1
"chlorine",0,1
"chlorophyll",0,1
"chloroplasts",0,1
"chocolate",14,1
"choice",7,1
"choices",0,1
"choir",1,1
"choke",1,1
"choked",1,1
"choking",1,1
"cholera",0,1
"cholesterol",0,1
"choose",12,1
"chooses",0,1
"choosing",0,1
"chop",23,1
"chopped",2,1
"chopping",0,1
"choppy",0,1
"chops",9,1
"chore",0,1
"chores",10,1
"chorus",0,1
"chose",7,1
"chosen",2,1
"chou",0,1
"chowder",0,1
"chris",75,1
"christ",0,1
"christendom",0,1
"christened",0,1
"christian",0,1
"christianity",0,1
"christians",0,1
"christina",30,1
"christmas",17,1
"christopher",1,1
"chromium",0,1
"chromosome",0,1
"chromosomes",0,1
"chronic",0,1
"chronicle",0,1
"chronological",0,1
"chubby",0,1
"chuck",25,1
"chuckle",0,1
"chuckled",1,1
"chuckling",0,1
"chum",6,1
"chunk",2,1
"chunks",2,1
"church",25,1
"churches",0,1
"churchill",0,1
"churchmen",0,1
"churchyard",0,1
"churn",3,1
"churned",2,1
"churning",0,1
"chute",1,1
"cicero",0,1
"cider",0,1
"cigar",6,1
"cigarette",0,1
"cigarettes",0,1
"cigars",0,1
"cilia",0,1
"cincinnati",0,1
"cinderella",0,1
"cinders",0,1
"cindy",52,1
"cinnamon",2,1
"circle",51,1
"circled",3,1
"circles",12,1
"circling",0,1
"circuit",0,1
"circuits",0,1
"circular",0,1
"circulate",0,1
"circulated",0,1
"circulates",0,1
"circulating",0,1
"circulation",0,1
"circulatory",0,1
"circumference",0,1
"circumstance",0,1
"circumstances",0,1
"circus",47,1
"cite",0,1
"cited",0,1
"cities",12,1
"citizen",0,1
"citizens",0,1
"citizens'",1,1
"citizenship",0,1
"citrus",0,1
"city",282,1
"city's",0,1
"city-state",0,1
"city-states",0,1
"civic",0,1
"civil",0,1
"civilian",0,1
"civilians",0,1
"civilization",0,1
"civilizations",0,1
"civilized",0,1
"clad",0,1
"claim",1,1
"claimed",1,1
"claiming",0,1
"claims",1,1
"clam",0,1
"clambered",0,1
"clamor",0,1
"clamped",0,1
"clams",0,1
"clan",0,1
"clang",12,1
"clans",0,1
"clap",26,1
"clapped",16,1
"clapping",3,1
"clara",29,1
"clare",1,1
"clarence",26,1
"clarification",0,1
"clarify",0,1
"clarinet",0,1
"clarity",0,1
"clark",5,1
"clash",0,1
"clasped",2,1
"class",182,1
"classed",0,1
"classes",8,1
"classic",0,1
"classical",0,1
"classics",0,1
"classification",0,1
"classifications",0,1
"classified",0,1
"classify",0,1
"classifying",0,1
"classmate",2,1
"classmates",1,1
"classroom",31,1
"classrooms",0,1
"clatter",0,1
"clattered",0,1
"clattering",0,1
"claude",56,1
"claude's",14,1
"claudia",19,1
"claus",0,1
"clause",0,1
"clauses",0,1
"claw",6,1
"clawed",0,1
"claws",15,1
"clay",59,1
"clayton",3,1
"clean",258,1
"cleaned",55,1
"cleaner",7,1
"cleaners",0,1
"cleaning",25,1
"cleanliness",0,1
"cleans",5,1
"cleansed",0,1
"cleansing",0,1
"clear",15,1
"clear-cut",0,1
"clearance",0,1
"cleared",6,1
"clearer",1,1
"clearest",0,1
"clearing",13,1
"clearings",0,1
"clearly",9,1
"clears",0,1
"cleft",0,1
"clenched",1,1
"cleopatra",0,1
"clergy",0,1
"clergyman",0,1
"clergymen",0,1
"clerical",0,1
"clerk",13,1
"clerks",0,1
"cleveland",0,1
"clever",14,1
"cleverly",0,1
"cleverness",0,1
"cliches",0,1
"click",39,1
"clicked",0,1
"clicking",1,1
"clicks",0,1
"client",0,1
"client's",0,1
"clients",0,1
"cliff",52,1
"cliffs",0,1
"climate",0,1
"climates",0,1
"climatic",0,1
"climax",0,1
"climb",123,1
"climbed",133,1
"climbers",1,1
"climbing",20,1
"climbs",5,1
"cling",0,1
"clinging",1,1
"clings",0,1
"clinic",2,1
"clinical",0,1
"clinics",0,1
"clinton",1,1
"clip",5,1
"clipped",1,1
"clipper",0,1
"clippers",0,1
"clipping",0,1
"clippings",0,1
"clips",0,1
"cloak",0,1
"cloaks",0,1
"clock",112,1
"clocks",3,1
"clockwise",0,1
"clogged",0,1
"clogs",0,1
"close",206,1
"closed",94,1
"closely",16,1
"closeness",0,1
"closer",91,1
"closes",1,1
"closest",2,1
"closet",39,1
"closets",0,1
"closing",21,1
"clot",0,1
"cloth",50,1
"clothe",0,1
"clothed",0,1
"clothes",155,1
"clothesline",0,1
"clothing",8,1
"cloths",1,1
"cloud",94,1
"clouded",0,1
"cloudless",0,1
"clouds",108,1
"cloudy",11,1
"clover",1,1
"clown",41,1
"clowns",6,1
"club",37,1
"clubhouse",5,1
"clubs",7,1
"clue",22,1
"clues",12,1
"clump",9,1
"clumps",1,1
"clumsily",0,1
"clumsy",0,1
"clung",0,1
"cluster",1,1
"clustered",0,1
"clusters",0,1
"clutch",1,1
"clutched",3,1
"clutching",0,1
"clutter",0,1
"cluttered",0,1
